ID,Sentence EN,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
748,"Therefore, some Nobel Peace Prizes can be considered questionable in retrospect.",12.3,13.186363636363637,17.857613090909098,26.47000000000002,15.309090909090907,47.36363636363637,12.486832980505138,4.0,12.794827272727273,6.181818181818182,2.0,11.0,1.0,1.0,68.0,22.0,11.0,11.0,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,"Tainter developed the prototype of a corresponding recording apparatus and produced some recorded wax plates, but abandoned the experiments after a short time due to technical problems.",18.540000000000003,19.45777777777778,17.29361551851852,10.230000000000022,25.614814814814817,71.44444444444444,20.320508075688775,12.0,12.578292592592591,5.814814814814815,2.0,27.0,1.0,0.9259259259259259,157.0,54.0,27.0,25.0,1.0,1.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,"Recently, 40Ar/39Ar dating has been increasingly used because this method, based on the noble gas argon, provides considerably more precise results than conventional potassium- argon dating.",17.665925925925922,19.806666666666665,17.72916003703704,16.4966666666667,18.20740740740741,60.333333333333336,15.24744871391589,9.0,14.917551851851853,5.888888888888889,1.9259259259259258,27.0,1.0,0.9259259259259259,159.0,52.0,27.0,25.0,1.0,1.0,9.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,"In the case of Canada, the Battle of Arras on the Western Front had similar effects.",3.9250000000000007,6.293125,6.971867062499999,95.42000000000002,8.9,34.75,8.477225575051662,3.0,8.377600000000001,4.1875,1.125,16.0,1.0,0.8125,67.0,18.0,16.0,13.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
636,"In some cases, the recycled plastic does reach the property level of the original product.",7.566666666666666,9.306000000000001,11.2339756,67.53000000000003,14.0,48.333333333333336,12.486832980505138,5.0,10.6965,4.933333333333334,1.4666666666666666,15.0,1.0,0.8666666666666667,74.0,22.0,15.0,13.0,1.0,1.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
875,The mutinous sailors did not want to be senselessly sacrificed in the already lost war.,8.353333333333339,8.678,10.449995466666667,61.890000000000015,16.666666666666668,48.333333333333336,13.954451150103322,5.0,8.591166666666666,4.8,1.5333333333333334,15.0,1.0,1.0,72.0,23.0,15.0,15.0,1.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
868,Goals of the left wing of the revolutionaries that went beyond parliamentarization and were guided by democratic ideas failed due to the resistance of the SPD leadership.,13.732592592592596,17.015555555555558,14.244803888888892,44.69666666666669,18.20740740740741,45.51851851851852,15.24744871391589,5.0,11.408662962962964,5.296296296296297,1.5925925925925926,27.0,1.0,0.8148148148148148,143.0,43.0,27.0,22.0,1.0,1.0,5.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
468,Cryoconite is a dark biogenic surface dust on snow and ice that is transported long distances by winds in the atmosphere and is commonly observed on glaciers worldwide.,14.294285714285717,16.119999999999997,12.541762428571431,42.450714285714284,19.771428571428572,63.714285714285715,16.41640786499874,10.0,10.664585714285714,5.0,1.6071428571428572,28.0,1.0,0.8571428571428571,140.0,45.0,28.0,24.0,1.0,1.0,10.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,The Nobel Peace Prize is the most important international peace prize and a category of the Nobel Prize founded by Swedish inventor and industrialist Alfred Nobel.,14.065384615384616,16.388076923076923,14.043515500000005,40.52961538461541,18.092307692307696,52.92307692307692,15.24744871391589,7.0,10.999176923076924,5.269230769230769,1.6538461538461537,26.0,1.0,0.8076923076923077,137.0,43.0,26.0,21.0,1.0,1.0,7.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
745,"In 1977, the rule was tightened again in that no members from government-related committees would be allowed, concurrent with the name change from ""Nobel Committee of the Norwegian Parliament"" in ""Norwegian Nobel Committee"".",17.452352941176475,21.059411764705885,15.149352000000004,30.495588235294143,20.658823529411766,69.29411764705883,16.41640786499874,12.0,11.824664705882354,5.411764705882353,1.6764705882352942,34.0,1.0,0.7941176470588235,184.0,57.0,34.0,27.0,1.0,1.0,12.0,6.0,14.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
250,"In this case, the die is called a loaded die.",0.11000000000000121,-0.41600000000000037,1.231961400000003,112.08500000000001,4.0,10.0,3.0,0.0,7.2905,3.4,1.0,10.0,1.0,0.9,34.0,10.0,10.0,9.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
427,"Most important is the so-called physical carbon pump: carbon rich surface water cools in the Arctic, becomes heavier and sinks, then the carbon rich water is widely distributed in the deep oceans via the cold deep current of the global conveyor belt.",17.64511627906977,22.41511627906977,11.406226790697676,45.143488372093046,20.920930232558142,61.6046511627907,13.954451150103322,8.0,12.011858139534883,4.744186046511628,1.3953488372093024,43.0,1.0,0.7209302325581395,204.0,60.0,43.0,31.0,1.0,1.0,8.0,4.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"On May 4, 1887, Berliner was granted U.S. Patent No372,786 for his idea; curiously, almost simultaneously with the granting of the patent for Edison's phonograph.",11.344285714285714,14.269642857142856,10.231820964285717,63.60071428571429,15.485714285714288,49.42857142857143,12.486832980505138,6.0,14.048157142857143,4.607142857142857,1.3571428571428572,28.0,1.0,0.9285714285714286,129.0,38.0,28.0,26.0,1.0,1.0,6.0,3.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
416,"In both cases, acidification is attributed to human emissions of carbon dioxide and is quantified as 0.11 pH units.",11.704761904761906,10.152857142857144,9.109610952380955,48.54857142857145,17.923809523809524,44.80952380952381,15.24744871391589,5.0,14.452861904761905,4.476190476190476,1.619047619047619,21.0,1.0,0.9523809523809523,94.0,34.0,21.0,20.0,1.0,1.0,5.0,5.0,13.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1065,With the free ride pass you can ride the bus and train for free.,-0.015714285714285126,2.3914285714285732,3.085286714285715,120.11071428571431,5.6000000000000005,14.0,3.0,0.0,0.0,3.5714285714285716,0.8571428571428571,14.0,1.0,0.7857142857142857,50.0,12.0,14.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
580,Glacier National Park has been a biosphere reserve since 1976.,6.010000000000002,8.062000000000001,11.815693199999998,69.78500000000003,8.0,50.0,8.477225575051662,4.0,12.0275,5.2,1.5,10.0,1.0,1.0,52.0,15.0,10.0,10.0,1.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,Only one of the committee members was in favor of an award.,4.823333333333334,3.0174999999999983,4.763005750000001,81.85500000000002,8.133333333333333,28.666666666666668,8.477225575051662,2.0,8.1792,3.9166666666666665,1.3333333333333333,12.0,1.0,0.9166666666666666,47.0,16.0,12.0,11.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,"Without this, the emergence of life and the subsequent biological evolution on Earth would have been impossible.",11.863529411764706,13.11352941176471,14.970885058823534,40.2858823529412,18.564705882352943,52.294117647058826,15.24744871391589,6.0,8.19499411764706,5.529411764705882,1.7647058823529411,17.0,1.0,0.9411764705882353,94.0,30.0,17.0,16.0,1.0,1.0,6.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1043,Some people can't decide everything on their own.,2.4700000000000024,2.41,4.759872000000001,95.16500000000002,8.0,20.0,8.477225575051662,1.0,8.8695,4.0,1.2,10.0,1.0,1.0,40.0,12.0,10.0,10.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,They are among the earliest traces of multicellular animals in the world.,7.773333333333333,8.5125,11.622831916666673,60.70500000000002,11.466666666666667,37.0,10.745966692414834,3.0,9.495033333333332,5.083333333333333,1.5833333333333333,12.0,1.0,0.9166666666666666,61.0,19.0,12.0,11.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1031,There are many different forms of housing for old people.,4.830000000000002,5.707000000000001,8.8757677,78.24500000000003,8.0,30.0,8.477225575051662,2.0,7.2905,4.7,1.4,10.0,1.0,1.0,47.0,14.0,10.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,With the migration of peoples came the disintegration of Roman bathing culture.,8.756666666666668,10.8675,14.56275741666667,53.65500000000001,11.466666666666667,53.666666666666664,10.745966692414834,5.0,10.810866666666668,5.583333333333333,1.6666666666666667,12.0,1.0,0.8333333333333334,67.0,20.0,12.0,10.0,1.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
99,"To achieve the most ergonomic back posture, the sitting posture should ideally be such that the imaginary line between the shoulder blade and the highest point of the pedal is vertical.",12.867741935483874,17.31612903225807,12.264677387096778,58.02161290322582,17.561290322580646,66.48387096774194,13.954451150103322,11.0,10.267648387096774,4.935483870967742,1.3870967741935485,31.0,1.0,0.8064516129032258,153.0,43.0,31.0,25.0,1.0,1.0,11.0,4.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
835,"The paternal grandparents still bore traditional Jewish names, Abraham and Hindel Einstein.",11.706666666666667,15.184999999999995,19.95262083333334,32.505,14.8,53.666666666666664,12.486832980505138,5.0,16.0742,6.5,1.9166666666666667,12.0,1.0,1.0,78.0,23.0,12.0,12.0,1.0,1.0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
343,"In its current Fourth Assessment Report, the Intergovernmental Panel on Climate Change (IPCC) assumes that the global average temperature will increase by 1.1 to 6.4 °C by 2100, depending on the further increase in emissions.",14.785945945945944,20.365405405405404,12.480965000000001,54.9556756756757,20.205405405405408,69.43243243243244,15.24744871391589,12.0,14.006835135135136,4.945945945945946,1.3513513513513513,37.0,1.0,0.8378378378378378,183.0,50.0,37.0,31.0,1.0,1.0,12.0,5.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1107,You can decide about this money yourself.,5.682857142857145,4.947142857142854,8.531718000000001,66.78714285714288,2.8000000000000003,21.285714285714285,3.0,1.0,0.0,4.857142857142857,1.5714285714285714,7.0,1.0,1.0,34.0,11.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
506,"The climate during this time was therefore not only hot, but also very dry.",6.727142857142859,5.755714285714284,7.285180285714286,71.76785714285717,8.457142857142857,28.285714285714285,8.477225575051662,2.0,6.586614285714285,4.285714285714286,1.4285714285714286,14.0,1.0,1.0,60.0,20.0,14.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
778,They formed vast colonial empires that brought them immense wealth.,8.370000000000001,10.417000000000002,14.755618700000007,52.865000000000016,12.0,50.0,10.745966692414834,4.0,12.0275,5.7,1.7,10.0,1.0,1.0,57.0,17.0,10.0,10.0,1.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
657,"Reuse was only an issue in times of need, especially during and after wars.",8.412857142857145,5.755714285714284,7.285180285714286,59.682142857142885,8.457142857142857,21.142857142857142,8.477225575051662,1.0,9.970185714285716,4.285714285714286,1.5714285714285714,14.0,1.0,1.0,60.0,22.0,14.0,14.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Glacier National Park is a United States national park in the high Rocky Mountains.,8.412857142857145,8.783571428571431,11.065084500000001,59.682142857142885,8.457142857142857,42.57142857142857,8.477225575051662,4.0,8.84232857142857,4.928571428571429,1.5714285714285714,14.0,1.0,1.0,69.0,22.0,14.0,14.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,In our free time we do a lot together.,-0.27999999999999936,-1.7533333333333303,-0.14209299999999914,113.10000000000001,8.044444444444444,20.11111111111111,8.477225575051662,1.0,0.0,3.2222222222222223,1.0,9.0,1.0,1.0,29.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
939,"Thus, for the first time, the European Parliament has at least a limited right of initiative.",8.350000000000005,8.648125,9.9117925625,63.69500000000002,11.4,41.0,10.745966692414834,4.0,9.364474999999999,4.6875,1.5,16.0,1.0,0.9375,75.0,24.0,16.0,15.0,1.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718,"The reason he gave for this was that on the question of ""free trade or protective tariff"" he took the position ofof the liberals who supported free trade.",9.658571428571431,13.42857142857143,9.181847571428577,75.68642857142859,16.914285714285715,45.85714285714286,13.954451150103322,5.0,8.408871428571429,4.428571428571429,1.2142857142857142,28.0,1.0,0.8214285714285714,124.0,34.0,28.0,23.0,1.0,1.0,5.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
117,The ATM was - even before the PC - the first computer terminal accessible to broad sections of the population worldwide.,8.588421052631581,12.11578947368421,12.66015742105263,67.32894736842107,16.02105263157895,50.578947368421055,13.954451150103322,6.0,11.227321052631579,5.105263157894737,1.4210526315789473,19.0,1.0,0.8947368421052632,97.0,27.0,19.0,17.0,1.0,1.0,6.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
948,"The history of the European Union is characterised by a network of competing motives and developmental tendencies, which at different times have each had a decisive influence on the development of the Community.",18.734545454545458,20.332727272727276,14.839994393939396,19.521818181818198,24.10909090909091,72.39393939393939,19.431676725154983,13.0,11.493603030303031,5.363636363636363,1.8181818181818181,33.0,1.0,0.8484848484848485,177.0,60.0,33.0,28.0,1.0,1.0,13.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
702,"To the end of his life, he was to cultivate a polished style as a journalist and book author that won him the Nobel Prize for Literature.",10.236296296296299,11.08444444444445,6.8405470740740775,69.76333333333335,15.244444444444447,41.81481481481482,12.486832980505138,4.0,8.484588888888888,4.037037037037037,1.2962962962962963,27.0,1.0,0.9259259259259259,109.0,35.0,27.0,25.0,1.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
374,"Worldwide, the oceans contain about 50 times more carbon than the atmosphere.",5.806666666666668,9.689999999999998,13.09279466666667,74.805,8.133333333333333,37.0,8.477225575051662,3.0,13.442533333333335,5.333333333333333,1.4166666666666667,12.0,1.0,0.9166666666666666,64.0,17.0,12.0,11.0,1.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,"Furthermore, there were doubts as to whether such an award would be in the spirit of Alfred Nobel, and also practical difficulties, since Gandhi had left no successor organization to which the prize could have been awarded.",16.38054054054054,20.365405405405404,12.480965000000001,43.523243243243265,20.205405405405408,55.91891891891892,15.24744871391589,7.0,10.592781081081082,4.945945945945946,1.4864864864864864,37.0,1.0,0.9459459459459459,183.0,55.0,37.0,35.0,1.0,1.0,7.0,5.0,12.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,"The signals are stored in a groove spiralling inwards from the edge of the plate, the flanks of which map the sound oscillation of the stored signal.",8.488148148148152,13.177777777777784,9.453814185185188,82.29666666666668,13.762962962962963,41.81481481481482,10.745966692414834,4.0,10.239033333333332,4.481481481481482,1.1481481481481481,27.0,1.0,0.7407407407407407,121.0,31.0,27.0,20.0,1.0,1.0,4.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
692,"As was customary in England, only the Duke's eldest son inherited this title, not his younger brother, Churchill's father Randolph .",9.61727272727273,12.263636363636365,11.18451081818182,65.2959090909091,12.436363636363637,53.81818181818181,10.745966692414834,7.0,11.187245454545454,4.818181818181818,1.4090909090909092,22.0,1.0,0.9545454545454546,106.0,31.0,22.0,21.0,1.0,1.0,7.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787,"At that time, the Conservative government of Disraeli bought out the Egyptian ruler Ismail's shares in the Suez Canal Company for £4 million in order to secure this strategically important trade route to India.",15.591428571428576,19.350857142857144,12.417108657142858,45.618571428571435,17.428571428571427,57.85714285714286,12.486832980505138,8.0,10.335071428571428,4.942857142857143,1.4857142857142858,35.0,1.0,0.8857142857142857,173.0,52.0,35.0,31.0,1.0,1.0,8.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
511,"After the first water had condensed, the water cycle and thus the hydrosphere gradually came into being.",7.004705882352944,10.897058823529413,12.203896352941179,75.12117647058825,13.858823529411765,34.64705882352941,12.486832980505138,3.0,9.123817647058823,5.0588235294117645,1.3529411764705883,17.0,1.0,0.8235294117647058,86.0,23.0,17.0,14.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
686,"Elected prime minister again in 1951, he resigned after a stroke in 1955.",4.91076923076923,6.446153846153845,8.608729000000004,83.0092307692308,11.353846153846156,36.07692307692308,10.745966692414834,3.0,12.783607692307694,4.538461538461538,1.3076923076923077,13.0,1.0,0.9230769230769231,59.0,17.0,13.0,12.0,1.0,1.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,"According to a summary by the British Royal Society, the surface water of the oceans today typically has pH values between 7.9 and 8.25 down to a depth of 50 m, with an average value of 8.08.",13.639024390243907,16.186829268292684,4.845794024390244,70.3029268292683,19.326829268292684,60.51219512195122,12.486832980505138,8.0,12.987417073170732,3.6341463414634148,1.1219512195121952,41.0,1.0,0.8292682926829268,149.0,46.0,41.0,34.0,1.0,1.0,8.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
528,"At about 1 K/km, this temperature gradient is far too small for heat conduction to make a significant contribution to heat transport.",10.823478260869567,12.391304347826086,10.77817334782609,58.429130434782635,17.895652173913046,49.086956521739125,15.24744871391589,6.0,10.955995652173913,4.739130434782608,1.4782608695652173,23.0,1.0,0.9130434782608695,109.0,34.0,23.0,21.0,1.0,1.0,6.0,5.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
961,"In the Treaty on European Union signed by the Foreign Ministers in Maastricht on 7 February 1992 (commonly referred to as the ""Treaty of Maastricht"" or The ""Treaty on European Union"") also provided for cooperation in the fields of justice and home affairs and agreed on the introduction of a single currency by 1 January 1999 at the latest.",24.02,30.02338983050847,11.103801847457628,27.936440677966118,27.66779661016949,86.11864406779661,16.41640786499874,16.0,13.788832203389832,4.661016949152542,1.4067796610169492,59.0,1.0,0.6949152542372882,275.0,83.0,59.0,41.0,1.0,1.0,16.0,6.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
206,"In everyday life, the term cube usually refers only to these six-pieces, and so the name was adopted for the geometric solid.",9.79739130434783,10.548260869565215,8.477362086956521,65.78565217391306,16.156521739130437,40.391304347826086,13.954451150103322,4.0,9.582952173913045,4.3478260869565215,1.391304347826087,23.0,1.0,0.9130434782608695,100.0,32.0,23.0,21.0,1.0,1.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
602,This temperature range makes Montana the state with the largest measured temperature difference.,12.172307692307694,15.141538461538467,19.463838538461538,30.94769230769233,17.50769230769231,59.15384615384615,13.954451150103322,6.0,12.783607692307694,6.384615384615385,1.9230769230769231,13.0,1.0,0.8461538461538461,83.0,25.0,13.0,11.0,1.0,1.0,6.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
753,The awarding of the Nobel Peace Prize is particularly marked by contradictions and is correspondingly controversial.,14.9875,16.0075,19.099059750000002,16.107500000000027,18.900000000000002,47.25,15.24744871391589,5.0,11.338225000000001,6.25,2.0625,16.0,1.0,0.9375,100.0,33.0,16.0,15.0,1.0,1.0,5.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
467,"It is therefore necessary to examine separately for each of the affected regions which factors are causal and, if any, dominant for the retreat of the glaciers.",13.732592592592596,14.922222222222224,11.631536777777779,44.69666666666669,19.68888888888889,64.03703703703704,16.41640786499874,10.0,11.408662962962964,4.851851851851852,1.5925925925925926,27.0,1.0,0.8518518518518519,131.0,43.0,27.0,23.0,1.0,1.0,10.0,6.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
949,"Characteristic, therefore, is the realization of what is possible and feasible in the given historical situation, not the straightforward realization of a precisely outlined plan.",17.76,19.5184,18.530004840000004,12.260000000000023,26.0,69.0,20.320508075688775,11.0,11.1925,6.04,2.0,25.0,1.0,0.8,151.0,50.0,25.0,20.0,1.0,1.0,11.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
327,"This refers to the later old-age pension, but also to cases of unemployment, incapacity for work or separation, because if both partners are gainfully employed there is less dependence on state support or maintenance payments.",18.444444444444446,21.035833333333336,13.919886472222228,26.945000000000014,21.066666666666666,69.33333333333334,16.41640786499874,12.0,11.562655555555557,5.194444444444445,1.6944444444444444,36.0,1.0,0.9444444444444444,187.0,61.0,36.0,34.0,1.0,1.0,12.0,6.0,14.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
1033,Every person should be able to do a vocational training.,7.190000000000001,5.235999999999997,8.287782600000003,61.325000000000024,8.0,30.0,8.477225575051662,2.0,7.2905,4.6,1.6,10.0,1.0,1.0,46.0,16.0,10.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,"At last, the participants moved to the detention center to free the arrested sailors.",6.727142857142859,9.120000000000001,11.485073857142861,71.76785714285717,14.171428571428573,42.57142857142857,12.486832980505138,4.0,9.970185714285716,5.0,1.4285714285714286,14.0,1.0,0.7857142857142857,70.0,20.0,14.0,11.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
935,"Overall, the legislative procedure is similar to the German legislative procedure between Bundestag and Bundesrat.",15.433333333333337,16.842,20.64173720000001,11.13000000000002,19.333333333333332,75.0,15.24744871391589,9.0,13.8545,6.533333333333333,2.1333333333333333,15.0,1.0,0.8,98.0,32.0,15.0,12.0,1.0,1.0,9.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,"Nowadays, PC-typical operating systems are also in use in addition to a standard PC.",9.92666666666667,7.422000000000001,8.8820352,50.610000000000014,14.0,55.0,12.486832980505138,6.0,12.801833333333335,4.533333333333333,1.6666666666666667,15.0,1.0,0.8666666666666667,68.0,25.0,15.0,13.0,1.0,1.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
887,The sailors and stokers now tried to prevent a new departure and to obtain the release of their comrades.,7.967368421052633,9.388947368421054,9.256033157894738,71.78157894736843,11.810526315789474,50.578947368421055,10.745966692414834,6.0,10.396268421052632,4.526315789473684,1.368421052631579,19.0,1.0,0.8947368421052632,86.0,26.0,19.0,17.0,1.0,1.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1110,You can use the money to pay for a caregiver.,3.650000000000002,0.054999999999999716,1.8199465000000004,86.70500000000001,8.0,20.0,8.477225575051662,1.0,5.7115,3.5,1.3,10.0,1.0,1.0,35.0,13.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
812,"Most German possessions in Africa were quickly taken; Australia and New Zealand occupied German possessions in the Pacific, German New Guinea, and Samoa.",10.442826086956522,10.327391304347824,14.093392391304349,40.675543478260906,9.817391304347826,41.934782608695656,9.70820393249937,3.5,12.445160869565218,5.521739130434782,1.826086956521739,11.5,2.0,0.7391304347826086,127.0,42.0,23.0,17.0,2.0,1.0,7.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,"Today, the reconciliation of family and work is considered one of the central challenges of employment and social policy in Europe and in the individual European states, e.g. Germany, Austria and Switzerland.",18.734545454545458,19.476363636363637,13.770930575757578,19.521818181818198,21.684848484848487,63.303030303030305,17.491376746189438,10.0,12.450572727272727,5.181818181818182,1.8181818181818181,33.0,1.0,0.7575757575757576,171.0,60.0,33.0,25.0,1.0,1.0,10.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
806,"At the turn of the century, fears increased that Britain would no longer be able to defend the entire Empire while maintaining ""splendid isolation"".",10.486666666666668,14.316250000000004,12.610641458333337,62.625000000000014,16.266666666666666,49.0,13.954451150103322,6.0,11.406066666666668,5.041666666666667,1.4166666666666667,24.0,1.0,0.9166666666666666,121.0,34.0,24.0,22.0,1.0,1.0,6.0,4.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
735,The committee itself elects the chairman and vice-chairman from among its members.,6.726153846153846,10.069230769230767,13.131691307692307,69.99384615384618,8.276923076923078,43.769230769230774,8.477225575051662,4.0,11.568992307692309,5.3076923076923075,1.4615384615384615,13.0,1.0,0.9230769230769231,69.0,19.0,13.0,12.0,1.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,The standard denomination of the money paid out may differ.,6.010000000000002,6.649000000000001,10.051737900000003,69.78500000000003,8.0,30.0,8.477225575051662,2.0,8.8695,4.9,1.5,10.0,1.0,1.0,49.0,15.0,10.0,10.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
732,The Nobel Peace Prize Committee consists of five persons selected and appointed by the Norwegian Parliament.,12.037500000000005,13.652499999999996,16.159134250000005,37.257500000000036,11.4,59.75,10.745966692414834,7.0,12.3251,5.75,1.8125,16.0,1.0,1.0,92.0,29.0,16.0,16.0,1.0,1.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1047,But there are still special rules for disabled people.,4.964444444444446,6.620000000000001,10.310975444444445,75.50000000000001,8.044444444444444,31.22222222222222,8.477225575051662,2.0,9.346233333333332,5.0,1.4444444444444444,9.0,1.0,1.0,45.0,13.0,9.0,9.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
991,"Together with his parents, King Junior lived until 1941 at 501 Auburn Avenue, a street where almost exclusively wealthy blacks lived.",11.704761904761906,13.741428571428571,13.58949742857143,48.54857142857145,10.304761904761905,40.04761904761905,8.477225575051662,4.0,11.445242857142857,5.238095238095238,1.619047619047619,21.0,1.0,0.9523809523809523,110.0,34.0,21.0,20.0,1.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
